BASEBALL

{'id': '2211792', 'name_brief': 'A. A.', 'first_name': 'Albert', 'last_name': 'Abreu', 'position': 'SP', 'age': 22}
{'id': '1757989', 'name_brief': 'M. F.', 'first_name': 'Mike', 'last_name': 'Foltynewicz', 'position': 'SP', 'age': 26}
{'id': '1784693', 'name_brief': 'W. F.', 'first_name': 'Wilmer', 'last_name': 'Font', 'position': 'RP', 'age': 27}
{'id': '2044225', 'name_brief': 'N. F.', 'first_name': 'Nolan', 'last_name': 'Fontana', 'position': '2B', 'age': 26}
{'id': '2228477', 'name_brief': 'E. F.', 'first_name': 'Erik', 'last_name': 'Forgione', 'position': '2B', 'age': 25}
{'id': '2227790', 'name_brief': 'J. F.', 'first_name': 'Jason', 'last_name': 'Forjet', 'position': 'RP', 'age': 28}
{'id': '1735788', 'name_brief': 'L. F.', 'first_name': 'Logan', 'last_name': 'Forsythe', 'position': '2B', 'age': 31}
{'id': '2226043', 'name_brief': 'J. F.', 'first_name': 'Jared', 'last_name': 'Foster', 'position': 'OF', 'age': 25}
{'id': '1208709', 'name_brief': 'D. F.', 'first_name': 'Dexter', 'last_name': 'Fowler', 'position': 'CF', 'age': 32}
{'id': '2218320', 'name_brief': 'D. F.', 'first_name': 'Dustin', 'last_name': 'Fowler', 'position': 'RF', 'age': 23}
{'id': '2170525', 'name_brief': 'P. F.', 'first_name': 'P.J.', 'last_name': 'Francescon', 'position': 'P', 'age': 29}
{'id': '2048677', 'name_brief': 'A. F.', 'first_name': 'Angel', 'last_name': 'Franco', 'position': '2B', 'age': 27}
{'id': '1947851', 'name_brief': 'M. F.', 'first_name': 'Maikel', 'last_name': 'Franco', 'position': '3B', 'age': 25}
{'id': '2804232', 'name_brief': 'W. F.', 'first_name': 'Wander', 'last_name': 'Franco', 'position': '3B', 'age': 23}
{'id': '2066832', 'name_brief': 'K. F.', 'first_name': 'Kevin', 'last_name': 'Franklin', 'position': '3B', 'age': 23}
{'id': '1740931', 'name_brief': 'N. F.', 'first_name': 'Nick', 'last_name': 'Franklin', 'position': 'LF', 'age': 27}
{'id': '2740134', 'name_brief': 'C. F.', 'first_name': 'Caleb', 'last_name': 'Frare', 'position': 'RP', 'age': 24}
{'id': '2121473', 'name_brief': 'A. F.', 'first_name': 'Adam', 'last_name': 'Frazier', 'position': 'LF', 'age': 26}
{'id': '2066293', 'name_brief': 'C. F.', 'first_name': 'Clint', 'last_name': 'Frazier', 'position': 'LF', 'age': 23}
{'id': '1630078', 'name_brief': 'T. F.', 'first_name': 'Todd', 'last_name': 'Frazier', 'position': '3B', 'age': 32}
{'id': '2135246', 'name_brief': 'K. F.', 'first_name': 'Kyle', 'last_name': 'Freeland', 'position': 'SP', 'age': 24}
{'id': '1630079', 'name_brief': 'F. F.', 'first_name': 'Freddie', 'last_name': 'Freeman', 'position': '1B', 'age': 28}
{'id': '2228193', 'name_brief': 'M. F.', 'first_name': 'Michael', 'last_name': 'Freeman', 'position': 'P', 'age': 26}
{'id': '1804368', 'name_brief': 'M. F.', 'first_name': 'Mike', 'last_name': 'Freeman', 'position': 'SS', 'age': 30}
{'id': '1915106', 'name_brief': 'S. F.', 'first_name': 'Sam', 'last_name': 'Freeman', 'position': 'RP', 'age': 30}
{'id': '1225732', 'name_brief': 'D. F.', 'first_name': 'David', 'last_name': 'Freese', 'position': '3B', 'age': 34}
{'id': '1958609', 'name_brief': 'D. F.', 'first_name': 'David', 'last_name': 'Freitas', 'position': 'C', 'age': 29}
{'id': '2117542', 'name_brief': 'C. F.', 'first_name': 'Carlos', 'last_name': 'Frias', 'position': 'RP', 'age': 28}
{'id': '2615373', 'name_brief': 'E. F.', 'first_name': 'Edison', 'last_name': 'Frias', 'position': 'RP', 'age': 27}
{'id': '2001078', 'name_brief': 'M. F.', 'first_name': 'Max', 'last_name': 'Fried', 'position': 'RP', 'age': 24}
{'id': '2507496', 'name_brief': 'T. F.', 'first_name': 'T.J.', 'last_name': 'Friedl', 'position': 'CF', 'age': 22}
{'id': '1390885', 'name_brief': 'E. F.', 'first_name': 'Ernesto', 'last_name': 'Frieri', 'position': 'RP', 'age': 32}
{'id': '2171636', 'name_brief': 'J. F.', 'first_name': 'Jace', 'last_name': 'Fry', 'position': 'RP', 'age': 24}
{'id': '2169912', 'name_brief': 'P. F.', 'first_name': 'Paul', 'last_name': 'Fry', 'position': 'P', 'age': 25}
{'id': '2220475', 'name_brief': 'B. F.', 'first_name': 'Balbino', 'last_name': 'Fuenmayor', 'position': '1B', 'age': 28}
{'id': '1757976', 'name_brief': 'R. F.', 'first_name': 'Rey', 'last_name': 'Fuentes', 'position': 'CF', 'age': 27}
{'id': '2170500', 'name_brief': 'S. F.', 'first_name': 'Steven', 'last_name': 'Fuentes', 'position': '3B', 'age': 23}
{'id': '2167298', 'name_brief': 'G. F.', 'first_name': 'Garrett', 'last_name': 'Fulenchek', 'position': 'SP', 'age': 21}
{'id': '2119260', 'name_brief': 'J. F.', 'first_name': 'Jim', 'last_name': 'Fuller', 'position': 'RP', 'age': 30}
{'id': '2227791', 'name_brief': 'A. F.', 'first_name': 'Ashford', 'last_name': 'Fulmer', 'position': 'RF', 'age': 24}
{'id': '2184355', 'name_brief': 'C. F.', 'first_name': 'Carson', 'last_name': 'Fulmer', 'position': 'SP', 'age': 24}
{'id': '2007003', 'name_brief': 'M. F.', 'first_name': 'Michael', 'last_name': 'Fulmer', 'position': 'SP', 'age': 25}
{'id': '2769303', 'name_brief': 'P. G.', 'first_name': 'Preston', 'last_name': 'Gainey', 'position': 'RP', 'age': 27}
{'id': '2507348', 'name_brief': 'W. G.', 'first_name': 'Wladimir', 'last_name': 'Galindo', 'position': '3B', 'age': 21}
{'id': '2118805', 'name_brief': 'C. G.', 'first_name': 'Cam', 'last_name': 'Gallagher', 'position': 'C', 'age': 25}
{'id': '1179742', 'name_brief': 'Y. G.', 'first_name': 'Yovani', 'last_name': 'Gallardo', 'position': 'SP', 'age': 32}
{'id': '2050951', 'name_brief': 'A. G.', 'first_name': 'Anthony', 'last_name': 'Gallas', 'position': 'OF', 'age': 30}
{'id': '2444667', 'name_brief': 'G. G.', 'first_name': 'Giovanny', 'last_name': 'Gallegos', 'position': 'RP', 'age': 26}
{'id': '2007960', 'name_brief': 'J. G.', 'first_name': 'Joey', 'last_name': 'Gallo', 'position': '3B', 'age': 24}
{'id': '2170136', 'name_brief': 'C. G.', 'first_name': 'Cesar', 'last_name': 'Galvez', 'position': 'SS', 'age': 26}
{'id': '1946521', 'name_brief': 'J. G.', 'first_name': 'Jonathan', 'last_name': 'Galvez', 'position': 'SS', 'age': 27}
{'id': '1603347', 'name_brief': 'F. G.', 'first_name': 'Freddy', 'last_name': 'Galvis', 'position': 'SS', 'age': 28}
{'id': '2119767', 'name_brief': 'D. G.', 'first_name': 'Dan', 'last_name': 'Gamache', 'position': '3B', 'age': 27}
{'id': '2068027', 'name_brief': 'E. G.', 'first_name': 'Eddie', 'last_name': 'Gamboa', 'position': 'RP', 'age': 33}
{'id': '1961737', 'name_brief': 'B. G.', 'first_name': 'Ben', 'last_name': 'Gamel', 'position': 'LF', 'age': 25}
{'id': '2209984', 'name_brief': 'J. G.', 'first_name': 'John', 'last_name': 'Gant', 'position': 'RP', 'age': 25}
{'id': '2728643', 'name_brief': 'A. G.', 'first_name': 'Adolis', 'last_name': 'Garcia', 'position': 'RF', 'age': 24}
{'id': '2804030', 'name_brief': 'A. G.', 'first_name': 'Alan', 'last_name': 'Garcia', 'position': 'RP', 'age': 27}
{'id': '2228195', 'name_brief': 'A. G.', 'first_name': 'Alan', 'last_name': 'Garcia', 'position': 'OF', 'age': 21}
{'id': '2046359', 'name_brief': 'A. G.', 'first_name': 'Anthony', 'last_name': 'Garcia', 'position': 'RF', 'age': 26}
{'id': '2167291', 'name_brief': 'A. G.', 'first_name': 'Aramis', 'last_name': 'Garcia', 'position': 'C', 'age': 25}
{'id': '1740934', 'name_brief': 'A. G.', 'first_name': 'Avisail', 'last_name': 'Garcia', 'position': 'RF', 'age': 26}
{'id': '2759729', 'name_brief': 'B. G.', 'first_name': 'Bryan', 'last_name': 'Garcia', 'position': 'RP', 'age': 22}
{'id': '2227129', 'name_brief': 'C. G.', 'first_name': 'Carlos', 'last_name': 'Garcia', 'position': '2B', 'age': 26}
{'id': '2910609', 'name_brief': 'D. G.', 'first_name': 'Dermis', 'last_name': 'Garcia', 'position': '3B', 'age': 20}
{'id': '2046505', 'name_brief': 'E. G.', 'first_name': 'Edwin', 'last_name': 'Garcia', 'position': 'SS', 'age': 27}
{'id': '2167360', 'name_brief': 'E. G.', 'first_name': 'Elniery', 'last_name': 'Garcia', 'position': 'SP', 'age': 23}
{'id': '1953803', 'name_brief': 'G. G.', 'first_name': 'Greg', 'last_name': 'Garcia', 'position': '3B', 'age': 28}
{'id': '1537183', 'name_brief': 'J. G.', 'first_name': 'Jaime', 'last_name': 'Garcia', 'position': 'SP', 'age': 31}
{'id': '2167475', 'name_brief': 'J. G.', 'first_name': 'Jarlin', 'last_name': 'Garcia', 'position': 'RP', 'age': 25}
{'id': '2167470', 'name_brief': 'J. G.', 'first_name': 'Julio', 'last_name': 'Garcia', 'position': '3B', 'age': 20}
{'id': '2171327', 'name_brief': 'K. G.', 'first_name': 'Kevin', 'last_name': 'Garcia', 'position': 'LF', 'age': 24}
{'id': '1740935', 'name_brief': 'L. G.', 'first_name': 'Leury', 'last_name': 'Garcia', 'position': 'CF', 'age': 27}
{'id': '2069487', 'name_brief': 'L. G.', 'first_name': 'Luis', 'last_name': 'Garcia', 'position': 'RP', 'age': 31}
{'id': '1795779', 'name_brief': 'R. G.', 'first_name': 'Rene', 'last_name': 'Garcia', 'position': 'C', 'age': 28}
{'id': '2216697', 'name_brief': 'S. G.', 'first_name': 'Silfredo', 'last_name': 'Garcia', 'position': 'RP', 'age': 26}
{'id': '2048494', 'name_brief': 'Y. G.', 'first_name': 'Yimi', 'last_name': 'Garcia', 'position': 'RP', 'age': 27}
{'id': '2753584', 'name_brief': 'N. G.', 'first_name': 'Nick', 'last_name': 'Gardewine', 'position': 'RP', 'age': 24}
{'id': '1200052', 'name_brief': 'B. G.', 'first_name': 'Brett', 'last_name': 'Gardner', 'position': 'LF', 'age': 34}
{'id': '2171182', 'name_brief': 'C. G.', 'first_name': 'Chris', 'last_name': 'Garia', 'position': 'CF', 'age': 25}
{'id': '2117267', 'name_brief': 'D. G.', 'first_name': 'Dustin', 'last_name': 'Garneau', 'position': 'C', 'age': 30}
{'id': '2264446', 'name_brief': 'P. G.', 'first_name': 'Perci', 'last_name': 'Garner', 'position': 'RP', 'age': 29}
{'id': '2053474', 'name_brief': 'A. G.', 'first_name': 'Amir', 'last_name': 'Garrett', 'position': 'SP', 'age': 25}
{'id': '2117138', 'name_brief': 'S. G.', 'first_name': 'Santiago', 'last_name': 'Garrido', 'position': 'SP', 'age': 28}
{'id': '2216809', 'name_brief': 'R. G.', 'first_name': 'Ryan', 'last_name': 'Garton', 'position': 'RP', 'age': 28}
{'id': '2164748', 'name_brief': 'M. G.', 'first_name': 'Mitch', 'last_name': 'Garver', 'position': 'C', 'age': 27}
{'id': '1812685', 'name_brief': 'R. G.', 'first_name': 'Robbie', 'last_name': 'Garvey', 'position': 'CF', 'age': 28}
{'id': '2804028', 'name_brief': 'R. G.', 'first_name': 'Randolph', 'last_name': 'Gassaway', 'position': 'OF', 'age': 22}
{'id': '1941510', 'name_brief': 'E. G.', 'first_name': 'Evan', 'last_name': 'Gattis', 'position': 'C', 'age': 31}
{'id': '2167334', 'name_brief': 'J. G.', 'first_name': 'Joe', 'last_name': 'Gatto', 'position': 'SP', 'age': 22}
{'id': '2000033', 'name_brief': 'K. G.', 'first_name': 'Kevin', 'last_name': 'Gausman', 'position': 'SP', 'age': 27}
{'id': '2114447', 'name_brief': 'S. G.', 'first_name': 'Sam', 'last_name': 'Gaviglio', 'position': 'SP', 'age': 27}
{'id': '1740938', 'name_brief': 'C. G.', 'first_name': 'Cory', 'last_name': 'Gearrin', 'position': 'RP', 'age': 31}
{'id': '2170062', 'name_brief': 'R. G.', 'first_name': 'Ryan', 'last_name': 'Gebhardt', 'position': '2B', 'age': 26}
{'id': '2044554', 'name_brief': 'J. G.', 'first_name': 'Jeff', 'last_name': 'Gelalich', 'position': 'RF', 'age': 27}
{'id': '1811025', 'name_brief': 'S. G.', 'first_name': 'Steven', 'last_name': 'Geltz', 'position': 'RP', 'age': 30}
{'id': '1803884', 'name_brief': 'S. G.', 'first_name': 'Scooter', 'last_name': 'Gennett', 'position': '2B', 'age': 27}
{'id': '1665405', 'name_brief': 'C. G.', 'first_name': 'Craig', 'last_name': 'Gentry', 'position': 'RF', 'age': 34}
{'id': '2170276', 'name_brief': 'M. G.', 'first_name': 'Mike', 'last_name': 'Gerber', 'position': 'CF', 'age': 25}
{'id': '2167483', 'name_brief': 'D. G.', 'first_name': 'Domingo', 'last_name': 'German', 'position': 'RP', 'age': 25}
{'id': '2119622', 'name_brief': 'A. G.', 'first_name': 'Anthony', 'last_name': 'Giansanti', 'position': 'OF', 'age': 29}
{'id': '1793166', 'name_brief': 'J. G.', 'first_name': 'Johnny', 'last_name': 'Giavotella', 'position': '2B', 'age': 30}
{'id': '2218316', 'name_brief': 'D. G.', 'first_name': 'Daniel', 'last_name': 'Gibson', 'position': 'RP', 'age': 26}
{'id': '1739665', 'name_brief': 'K. G.', 'first_name': 'Kyle', 'last_name': 'Gibson', 'position': 'SP', 'age': 30}
{'id': '2836913', 'name_brief': 'M. G.', 'first_name': 'Michael', 'last_name': 'Gigliotti', 'position': 'CF', 'age': 22}
{'id': '2171108', 'name_brief': 'T. G.', 'first_name': 'Trent', 'last_name': 'Gilbert', 'position': '2B', 'age': 25}
{'id': '2044511', 'name_brief': 'K. G.', 'first_name': 'Ken', 'last_name': 'Giles', 'position': 'RP', 'age': 27}
{'id': '2135251', 'name_brief': 'C. G.', 'first_name': 'Casey', 'last_name': 'Gillaspie', 'position': '1B', 'age': 25}
{'id': '1208655', 'name_brief': 'C. G.', 'first_name': 'Cole', 'last_name': 'Gillespie', 'position': 'LF', 'age': 33}
{'id': '1941508', 'name_brief': 'S. G.', 'first_name': 'Sean', 'last_name': 'Gilmartin', 'position': 'RP', 'age': 27}
{'id': '1520594', 'name_brief': 'C. G.', 'first_name': 'Chris', 'last_name': 'Gimenez', 'position': 'C', 'age': 35}
{'id': '2000027', 'name_brief': 'L. G.', 'first_name': 'Lucas', 'last_name': 'Giolito', 'position': 'SP', 'age': 23}
{'id': '2216807', 'name_brief': 'C. G.', 'first_name': 'Chad', 'last_name': 'Girodo', 'position': 'RP', 'age': 27}
{'id': '1958127', 'name_brief': 'M. G.', 'first_name': 'Mychal', 'last_name': 'Givens', 'position': 'RP', 'age': 27}
{'id': '2068548', 'name_brief': 'T. G.', 'first_name': 'Tyler', 'last_name': 'Glasnow', 'position': 'SP', 'age': 24}
{'id': '2050855', 'name_brief': 'S. G.', 'first_name': 'Sean', 'last_name': 'Gleason', 'position': 'RP', 'age': 32}
{'id': '2171175', 'name_brief': 'A. G.', 'first_name': 'Alex', 'last_name': 'Glenn', 'position': 'OF', 'age': 26}
{'id': '1803543', 'name_brief': 'J. G.', 'first_name': 'Jeff', 'last_name': 'Glenn', 'position': 'C', 'age': 26}
{'id': '2251065', 'name_brief': 'K. G.', 'first_name': 'Koda', 'last_name': 'Glover', 'position': 'RP', 'age': 24}
{'id': '2169883', 'name_brief': 'S. G.', 'first_name': 'Sean', 'last_name': 'Godfrey', 'position': 'CF', 'age': 26}
{'id': '2179204', 'name_brief': 'Z. G.', 'first_name': 'Zack', 'last_name': 'Godley', 'position': 'SP', 'age': 27}
{'id': '2107838', 'name_brief': 'E. G.', 'first_name': 'Erik', 'last_name': 'Goeddel', 'position': 'RP', 'age': 29}
{'id': '2171700', 'name_brief': 'T. G.', 'first_name': 'Tyler', 'last_name': 'Goeddel', 'position': 'LF', 'age': 25}
{'id': '2114452', 'name_brief': 'D. G.', 'first_name': 'David', 'last_name': 'Goforth', 'position': 'RP', 'age': 29}
{'id': '2117137', 'name_brief': 'L. G.', 'first_name': 'Luiz', 'last_name': 'Gohara', 'position': 'SP', 'age': 21}
{'id': '1740939', 'name_brief': 'R. G.', 'first_name': 'Ryan', 'last_name': 'Goins', 'position': 'SS', 'age': 30}
{'id': '2228433', 'name_brief': 'B. G.', 'first_name': 'Brad', 'last_name': 'Goldberg', 'position': 'RP', 'age': 28}
{'id': '1765052', 'name_brief': 'P. G.', 'first_name': 'Paul', 'last_name': 'Goldschmidt', 'position': '1B', 'age': 30}
{'id': '2216698', 'name_brief': 'A. G.', 'first_name': 'Austin', 'last_name': 'Gomber', 'position': 'SP', 'age': 24}
{'id': '2171881', 'name_brief': 'J. G.', 'first_name': 'Juan', 'last_name': 'Gomes', 'position': 'C', 'age': 26}
{'id': '1945612', 'name_brief': 'Y. G.', 'first_name': 'Yan', 'last_name': 'Gomes', 'position': 'C', 'age': 30}
{'id': '1098932', 'name_brief': 'C. G.', 'first_name': 'Carlos', 'last_name': 'Gomez', 'position': 'CF', 'age': 32}
{'id': '2227221', 'name_brief': 'C. G.', 'first_name': 'Cristian', 'last_name': 'Gomez', 'position': 'SS', 'age': 22}
{'id': '1679121', 'name_brief': 'J. G.', 'first_name': 'Jeanmar', 'last_name': 'Gomez', 'position': 'RP', 'age': 30}
{'id': '2444512', 'name_brief': 'M. G.', 'first_name': 'Miguel', 'last_name': 'Gomez', 'position': '2B', 'age': 25}
{'id': '2218065', 'name_brief': 'R. G.', 'first_name': 'Raywilly', 'last_name': 'Gomez', 'position': 'C', 'age': 28}
{'id': '2663268', 'name_brief': 'R. G.', 'first_name': 'Roberto', 'last_name': 'Gomez', 'position': 'RP', 'age': 28}
{'id': '2167355', 'name_brief': 'S. G.', 'first_name': 'Stephen', 'last_name': 'Gonsalves', 'position': 'SP', 'age': 23}
{'id': '2066303', 'name_brief': 'M. G.', 'first_name': 'Marco', 'last_name': 'Gonzales', 'position': 'SP', 'age': 26}
{'id': '288903', 'name_brief': 'A. G.', 'first_name': 'Adrian', 'last_name': 'Gonzalez', 'position': '1B', 'age': 35}
{'id': '2210083', 'name_brief': 'A. G.', 'first_name': 'Alfredo', 'last_name': 'Gonzalez', 'position': 'C', 'age': 25}
{'id': '2167466', 'name_brief': 'B. G.', 'first_name': 'Brian', 'last_name': 'Gonzalez', 'position': 'P', 'age': 22}
{'id': '1103728', 'name_brief': 'C. G.', 'first_name': 'Carlos', 'last_name': 'Gonzalez', 'position': 'RF', 'age': 32}
{'id': '2171871', 'name_brief': 'C. G.', 'first_name': 'Carlos', 'last_name': 'Gonzalez', 'position': 'P', 'age': 27}
{'id': '2066305', 'name_brief': 'C. G.', 'first_name': 'Chi Chi', 'last_name': 'Gonzalez', 'position': 'SP', 'age': 26}
{'id': '1962834', 'name_brief': 'D. G.', 'first_name': 'David', 'last_name': 'Gonzalez', 'position': '2B', 'age': 24}
{'id': '2823023', 'name_brief': 'D. G.', 'first_name': 'Derian', 'last_name': 'Gonzalez', 'position': 'RP', 'age': 23}
{'id': '2052583', 'name_brief': 'E. G.', 'first_name': 'Erik', 'last_name': 'Gonzalez', 'position': '2B', 'age': 26}
{'id': '585618', 'name_brief': 'G. G.', 'first_name': 'Gio', 'last_name': 'Gonzalez', 'position': 'SP', 'age': 32}
{'id': '2836927', 'name_brief': 'J. G.', 'first_name': 'Jacob', 'last_name': 'Gonzalez', 'position': '3B', 'age': 19}
{'id': '2209465', 'name_brief': 'J. G.', 'first_name': 'Juan', 'last_name': 'Gonzalez', 'position': 'RP', 'age': 28}
{'id': '1599169', 'name_brief': 'M. G.', 'first_name': 'Marwin', 'last_name': 'Gonzalez', 'position': 'LF', 'age': 29}
{'id': '2507513', 'name_brief': 'M. G.', 'first_name': 'Merandy', 'last_name': 'Gonzalez', 'position': 'SP', 'age': 22}
{'id': '1208713', 'name_brief': 'M. G.', 'first_name': 'Miguel', 'last_name': 'Gonzalez', 'position': 'SP', 'age': 33}
{'id': '2170998', 'name_brief': 'N. G.', 'first_name': 'Nelson', 'last_name': 'Gonzalez', 'position': 'RP', 'age': 28}
{'id': '2443486', 'name_brief': 'R. G.', 'first_name': 'Rayan', 'last_name': 'Gonzalez', 'position': 'RP', 'age': 27}
{'id': '2118848', 'name_brief': 'N. G.', 'first_name': 'Niko', 'last_name': 'Goodrum', 'position': '2B', 'age': 26}
{'id': '1947845', 'name_brief': 'B. G.', 'first_name': 'Brian', 'last_name': 'Goodwin', 'position': 'CF', 'age': 27}
{'id': '2040764', 'name_brief': 'N. G.', 'first_name': 'Nick', 'last_name': 'Goody', 'position': 'RP', 'age': 26}
{'id': '593271', 'name_brief': 'A. G.', 'first_name': 'Alex', 'last_name': 'Gordon', 'position': 'LF', 'age': 34}
{'id': '1667054', 'name_brief': 'D. G.', 'first_name': 'Dee', 'last_name': 'Gordon', 'position': '2B', 'age': 29}
{'id': '2146190', 'name_brief': 'T. G.', 'first_name': 'Terrance', 'last_name': 'Gore', 'position': 'LF', 'age': 26}
{'id': '1956426', 'name_brief': 'D. G.', 'first_name': 'Darin', 'last_name': 'Gorski', 'position': 'SP', 'age': 30}
{'id': '1758976', 'name_brief': 'A. G.', 'first_name': 'Anthony', 'last_name': 'Gose', 'position': 'CF', 'age': 27}
{'id': '1447029', 'name_brief': 'T. G.', 'first_name': 'Tuffy', 'last_name': 'Gosewisch', 'position': 'C', 'age': 34}
{'id': '1804763', 'name_brief': 'P. G.', 'first_name': 'Phil', 'last_name': 'Gosselin', 'position': '2B', 'age': 29}
{'id': '2453282', 'name_brief': 'D. G.', 'first_name': 'Daniel', 'last_name': 'Gossett', 'position': 'SP', 'age': 25}
{'id': '2165523', 'name_brief': 'T. G.', 'first_name': 'Trevor', 'last_name': 'Gott', 'position': 'RP', 'age': 25}
{'id': '2803771', 'name_brief': 'J. G.', 'first_name': 'J.J.', 'last_name': 'Gould', 'position': 'SS', 'age': 24}
{'id': '1959467', 'name_brief': 'B. G.', 'first_name': 'Brennan', 'last_name': 'Gowens', 'position': 'CF', 'age': 28}
{'id': '2159738', 'name_brief': 'M. G.', 'first_name': 'Matt', 'last_name': 'Grace', 'position': 'RP', 'age': 29}
{'id': '1961740', 'name_brief': 'S. G.', 'first_name': 'Scott', 'last_name': 'Gracey', 'position': 'RP', 'age': 31}
{'id': '2169797', 'name_brief': 'R. G.', 'first_name': 'Reed', 'last_name': 'Gragnani', 'position': '2B', 'age': 27}
{'id': '1765807', 'name_brief': 'Y. G.', 'first_name': 'Yasmani', 'last_name': 'Grandal', 'position': 'C', 'age': 29}
{'id': '393076', 'name_brief': 'C. G.', 'first_name': 'Curtis', 'last_name': 'Granderson', 'position': 'CF', 'age': 37}
